124,153,46.39082413,18.2410747,1,,,,,,,,
125,1901,94.91163976,90.37883927,1,,,,,,,,
126,5688,120.6835174,155.4338588,1,,,,,,,,
127,4490,111.1038658,136.8375602,1,,,,,,,,
128,1141,102.5031861,95.02699271,1,,,,,,,,
129,1996,94.54566695,76.46681076,1,,,,,,,,
130,69,35.56202209,12.34589707,4,,,,,,,,
131,1848,99.88615123,114.727292,1,,,,,,,,
132,400,56.17374681,34.31827849,1,,,,,,,,
133,476,53.91758709,53.45379702,1,,,,,,,,
138,1338,73.00807137,53.85685363,1,,,,,,,,
139,3336,127.0072218,161.3247487,1,,,,,,,,
140,778,72.20050977,51.95361535,1,,,,,,,,
143,1318,89.28674596,102.0247826,1,,,,,,,,
144,325,50.47451147,27.61555602,1,,,,,,,,
145,434,46.55947324,22.80830661,1,,,,,,,,
146,9799,92.85492778,242.3883893,1,,,,,,,,
147,23532,174.7538233,513.9684086,1,,,,,,,,
148,2507,134.1361512,188.1305268,1,,,,,,,,
150,474,72.66100255,68.46879574,6,,,,,,,,
151,21192,105.3124469,326.1429329,1,,,,,,,,
152,18713,103.2782498,290.7816004,1,,,,,,,,
153,1052,70.40314359,55.58665809,1,,,,,,,,
154,8335,99.76699235,154.1372868,1,,,,,,,,
155,105,44.45603229,18.67979009,4,,,,,,,,
156,250,49.8031011,22.04961037,1,,,,,,,,
157,3966,156.2504248,195.259503,1,,,,,,,,
161,256,80.44116398,96.22313338,306,,,,,,,,
162,493,60.79418012,41.74203041,1,,,,,,,,
163,1870,76.37234494,61.33697729,1,,,,,,,,
164,16965,141.5057349,294.1367721,1,,,,,,,,
165,288,47.59027188,22.50655826,1,,,,,,,,
166,584,68.72344945,44.94617269,1,,,,,,,,
167,8216,147.7449023,257.4934049,1,,,,,,,,
168,288,57.70879354,31.59575591,1,,,,,,,,
169,3783,94.60768904,99.29124406,1,,,,,,,,
170,452,21.10790144,21.79194695,1,,,,,,,,
171,175,51.91588785,26.14047199,7,,,,,,,,
172,2525,123.4303314,164.4682041,1,,,,,,,,
173,424,69.53887001,48.55225593,1,,,,,,,,
174,485,55.78674596,31.55420379,1,,,,,,,,
175,1459,101.2848343,106.9840179,1,,,,,,,,
176,197,53.09940527,27.10723802,1,,,,,,,,
177,485,53.58920986,29.49967791,1,,,,,,,,
178,266,51.24001699,28.25587352,1,,,,,,,,
,,,,9.271428571,,,,,,,,
